"","LUV","JBLU","ALK","ALGT","GOL","GLUX","CPA","HA","SKYW","AAPL","KODK","WATT","KOSS","MSN","VUZI","UEIC","FN","PHG","ABBV","LLY","NVS","AZN","ADTN","HIVE","AUDC","ALLT","AVNW","ATEN","DAL","AAL","SAVE","CEA","ZNH","VLRS","UAL","stock.data.a6.df$ARCO"
"375",45.32,13.88,50.349998,175.160004,8.94,0.0665,74.18,17.23,39.599998,130.53183,9.52,1.86,2.44,1.01,10.6,51.560001,75.989998,50.488941,95.377068,162.468536,81.37133,46.327118,14.559983,9.4,27.896196,11.23,17.530001,10.092086,40.240002,15.89,24.549999,21.49,29.219999,11.18,44.110001,4.826761
"376",46.75,14.47,51.84,179.389999,9.41,0.04,75.940002,18.059999,40.610001,129.621216,9.36,2.54,2.34,1.08,9.16,52.290001,76.760002,50.61158,95.822388,161.260162,81.555885,46.365147,14.559983,8.3,27.886446,11.21,17.59,9.825727,39.73,15.66,24.42,21.73,29.690001,11.04,43.259998,4.945452
"377",46.279999,14.43,52.25,179.229996,9.39,0.013,74.93,17.780001,40.41,130.620911,8.72,2.06,2.34,0.98,9.05,52.02,76.050003,50.743649,95.803848,162.410095,81.712761,46.127472,15.267625,10.1,27.964451,10.85,17.735001,9.953975,40.150002,16.059999,25.07,21.809999,29.040001,11.28,43.919998,4.826761
"378",46.119999,14.81,52.580002,180.910004,9.28,0.013,75.300003,18.15,40.580002,135.292648,8.37,2.03,2.4,1.02,9.13,52.540001,77.860001,51.517212,95.980118,162.25415,84.158142,46.945065,14.385496,9.85,26.930897,10.53,16.65,9.539637,40.029999,15.86,24.68,21.83,29.57,11.83,43.740002,4.797088
"379",46.150002,14.68,52.029999,181.199997,9.42,0.011,75.209999,18.01,39.919998,133.491257,8.27,1.93,3.44,1.14,8.29,52.869999,75.550003,51.460609,97.139854,162.332138,86.142136,47.439426,14.288557,9.9,27.096657,10.51,16.870001,9.687614,40.560001,16.15,24.870001,21.799999,29.4,12.03,44.650002,5.014688
"380",46.41,14.86,52.900002,185.990005,9.65,0.011,76.900002,18.209999,40.509998,132.352997,8.62,1.99,3.7,1.06,9.31,52,76.489998,51.375702,97.668694,162.751144,87.07415,47.70562,14.317639,9.45,26.862642,10.52,17.075001,9.727075,40.209999,15.77,24.450001,21.51,29.65,12.42,43.25,4.975125
"381",46.610001,14.54,52,189.240005,9.82,0.0101,77.230003,17.700001,40.310001,131.333527,8.14,1.8,3.44,1,9.08,52.459999,77.589996,51.102127,99.412949,164.534485,87.138748,47.52499,14.278864,9.75,26.706635,10.38,17.245001,9.45085,38.73,15.13,23.059999,21.77,29.99,11.86,41.630001,4.81687
"382",45.040001,14.03,49.240002,174.740005,9.05,0.0101,72.82,17.02,37.939999,128.087082,8.17,1.89,3.19,1.09,8.48,50.970001,77.519997,52.545479,97.798592,161.279678,87.083382,48.028854,14.530901,10.65,27.983953,10.5,17.43,9.559367,39.549999,15.43,23.84,22.17,30.360001,11.74,43.400002,4.955343
"383",45.639999,14.29,49.860001,179.759995,9.11,0.0101,76.5,18.02,38.860001,129.670715,8.26,2.07,3.11,1.07,8.82,52.77,80.449997,52.234169,98.809875,162.078751,87.304848,48.199982,14.976813,10.85,27.983953,10.7,17.405001,9.549501,40.380001,15.52,24.299999,22.049999,29.719999,12.26,43.540001,4.846543
"384",46.75,14.57,51.52,188.520004,8.79,0.048,78.019997,19.629999,41.290001,125.305801,8.16,2.01,3.05,0.98,8.63,55.150002,81.82,52.592648,97.956322,160.129761,86.28978,48.399624,15.131912,12.25,28.500729,12.79,17.09,9.805995,40.23,15.38,24.469999,21.74,29.34,11.88,43.619999,4.994906
"385",47.330002,14.51,51.32,190.529999,8.68,0.058,78.110001,19.23,41.400002,129.581619,8.59,2.49,3.15,1.01,9.2,56.169998,83,51.583244,99.004715,161.601257,86.188278,47.715122,15.248237,13.25,28.666487,14.39,16.695,9.983569,40.02,15.13,24.450001,21.639999,28.82,11.84,43.290001,5.044361
"386",46.98,14.69,50.98,186.919998,8.72,0.07025,77.889999,19.639999,41.110001,130.700089,8.4,2.42,3.27,1.04,9.03,55.200001,83.650002,52.856785,99.524277,162.166458,86.778854,48.352089,15.199769,11.05,28.461727,13.65,17.195,9.066108,39.41,15,24.43,20.620001,27.889999,11.53,42.700001,4.92567
"387",47.439999,14.54,50.150002,185.690002,8.48,0.069,76.32,19.120001,40.540001,127.661461,8.12,3,3.2,1.14,8.77,55.560001,84.580002,51.705883,101.147911,181.19841,87.10183,48.066879,15.606907,11.85,28.74449,14.3,17.66,9.075973,40.299999,15.38,25.17,20.860001,27.700001,11.62,44.080002,4.955343
"388",48.130001,14.81,51.689999,187.399994,9.12,0.079,78.199997,19.49,41.799999,127.483299,8.05,3.15,3.24,1.08,8.75,56.75,84.050003,51.15873,101.853043,174.240509,86.603531,47.8102,15.529357,11.7,28.734739,14.39,17.495001,8.947725,40.450001,15.53,25.16,21.120001,28.49,11.58,44.43,4.994906
"389",47.990002,14.92,51.849998,187.679993,8.7,0.079,77.970001,20.24,42.139999,129.551941,7.99,3.13,3.11,1.13,9.75,55.529999,83.050003,50.92289,104.330246,180.769638,86.105225,48.371109,16.227304,12.3,30.031555,14.8,17.674999,9.056242,41.470001,16.440001,27.209999,20.959999,27.98,11.82,46.290001,5.242179
"390",48.82,15.72,55.419998,196.110001,9.32,0.079,82.150002,20.889999,43.450001,127.592194,8.33,3.03,3.07,1.1,9.49,57.240002,85.529999,50.99836,104.780785,181.929306,87.314072,48.760887,16.198223,11.15,29.953554,13.55,17.785,9.727075,39.98,15.76,25.73,20.549999,27.889999,11.58,43.889999,5.14327
"391",46.66,14.93,53.650002,185.899994,8.83,0.079,79.440002,19.5,41.77,125.840271,8.14,2.88,2.9,1.08,8.99,56.77,82.57,51.1493,103.738899,185.905289,88.246086,48.808422,16.479345,11.9,31.006607,14.19,19,9.411389,40.310001,15.97,26.65,21.35,29.290001,11.48,44.75,5.271852
"392",46.91,15.06,54.709999,185.149994,8.65,0.011,80.089996,20.33,42.330002,126.523216,8.84,2.91,3.62,1.09,9.23,58.150002,85.330002,51.526642,105.29705,193.41864,89.224243,49.977768,17.080353,11.35,31.396631,15,19.32,9.677749,41.619999,16.17,27.790001,21.200001,28.889999,11.41,45.18,5.370761
"393",48.209999,15.64,55.810001,191.309998,8.72,0.011,81.260002,21.129999,42.98,130.680283,9.03,3.12,3.43,1.08,11.17,59.82,84.559998,51.498341,105.710052,196.127762,89.436485,49.66404,16.615055,9.7,31.328377,14.33,18.940001,9.529771,40.669998,15.83,27.469999,20.690001,28.360001,11.15,42.59,5.538906
"394",47.77,15.27,54.959999,190.25,8.49,0.011,79,20.440001,41.959999,135.470795,9.19,3.17,3.54,1.19,10.9,59.029999,85.089996,52.26247,104.433502,197.189972,89.399567,49.958755,16.973722,10.1,31.991411,14.57,18.815001,9.776401,40,15.82,27.67,20.43,27.639999,11.17,42.139999,5.439997
"395",47.389999,15.29,54.470001,191.419998,8.36,0.011,78.279999,20.74,42.48,137.648346,9.46,3.39,3.34,1.23,12.37,60.16,85.82,52.41341,104.058052,200.883331,89.41803,50.624237,16.983414,10.25,32.839706,13.8,19.09,10.082223,38.900002,15.43,27.26,20.299999,27.219999,11.26,40.380001,5.301525
"396",45.619999,14.59,52.900002,188.639999,8.06,0.011,76.139999,20.219999,41.25,141.458969,9.55,3.94,6,1.24,14.82,60.080002,85.529999,53.781288,103.720131,206.934967,90.866806,51.34676,16.954332,9.95,32.118164,13.63,18.99,10.476829,39.32,15.53,26.860001,20.32,27.559999,11.46,41.25,5.153161
"397",45.810001,14.85,51.830002,187.979996,8.26,0.011,77.389999,20.24,40.23,141.696518,9.43,4.12,10,1.25,14.86,59.5,83.040001,54.620884,102.124435,207.295532,88.532158,51.755554,17.468102,8.95,30.431326,13.04,17.82,10.279526,38.52,16.559999,25.450001,19.879999,27.23,10.92,40.91,5.014688
"398",44.150002,14.68,48.849998,179,8.47,0.015,77.400002,19.67,39.43,140.607758,12.08,3.9,58,2.17,13.94,55.830002,80.720001,53.27187,96.483177,202.276855,85.726883,49.530941,16.964029,10.15,29.397774,12.96,18.025,9.875053,40.080002,18.1,26.709999,20.07,27.33,11.75,42.549999,5.083924
"399",44.599998,14.65,50.669998,187.820007,8.95,0.015,80.120003,20.629999,40.990002,135.688538,9.87,3.65,41.959999,1.56,12.36,53.889999,80.279999,52.913391,97.816055,204.761826,85.671509,49.473904,16.673216,9.5,29.251516,12.91,17.975,9.796131,37.959999,17.17,25.940001,20.059999,27.799999,11.28,39.990002,4.886106
"400",43.939999,14.34,48.830002,181.490005,8.67,0.015,77.370003,19.57,38.990002,130.611008,9.59,3.34,64,1.59,11.05,54.240002,78.940002,51.215336,96.192207,202.666641,83.484512,48.104904,16.692604,9.35,30.675089,12.92,20.985001,9.894783,37.82,16.84,26.84,20.440001,28.66,12.06,39.939999,4.895997
"401",44.790001,14.32,49.889999,183.919998,9.06,0.058,77.75,19.790001,39.5,132.768707,10.02,3.5,35,1.67,11.56,53.029999,80.779999,53.04546,96.023247,197.959808,82.829338,47.914772,16.479345,10.65,29.992556,13.63,21.834999,9.884918,38.799999,16.59,26.82,20.59,28.120001,12.18,40.830002,5.004797
"402",45.619999,14.43,50.66,187.699997,9.39,0.0775,79.239998,20.1,39.669998,133.610031,9.44,3.4,20,1.54,11.61,53.09,83.769997,53.564312,97.12146,192.522095,82.70015,47.591537,16.595667,11.15,30.27532,13.34,19.764999,9.865188,39.779999,17.6,29.15,20.65,28.690001,12.27,42.040001,5.064142
"403",46.549999,15,52.540001,193.360001,9.23,0.0775,81.93,20.93,41.700001,132.57077,10.98,3.57,25.59,1.6,11.76,52.91,84.099998,53.18697,100.387939,191.937439,82.441757,47.534496,15.597212,11,29.475779,13.46,22.865,10.713593,40.93,17.4,30.219999,20.49,28.389999,12.5,42.41,5.271852
"404",49.130001,15.95,54.48,219.380005,9.27,0.0775,82.93,22.049999,44.360001,135.985504,10.74,3.85,18.799999,1.65,12.42,55.380001,87.470001,53.554882,101.870995,196.478592,83.632156,47.876743,15.616601,10.95,29.602537,13.8,27.375,10.437368,41.150002,17.190001,29.889999,21.5,30.030001,12.6,42.139999,5.439997
"405",50.049999,15.8,54.18,213.490005,9.27,0.1025,79.699997,22.24,43.040001,135.564194,10.72,3.79,19.98,1.64,12.48,55.060001,89.260002,53.639782,102.058731,196.624741,83.539879,47.277805,16.421179,11.75,30.65559,14.65,27.32,11.177258,43.240002,17.77,31.790001,21.83,31.16,12.86,44.349998,5.321306
"406",52.240002,16.459999,57.080002,212.309998,9.58,0.1025,80.540001,22.99,45.52,135.712891,11.34,4.33,19,1.69,12.9,57.75,89.889999,53.1964,100.284683,200.522766,83.973595,47.591537,16.372711,13.25,31.708645,17.08,27.51,11.542269,42.509998,17.440001,31.34,22.219999,32.189999,12.92,43.32,5.192725
"407",51.18,16.309999,55.740002,211.5,9.21,0.1,78,22.700001,45.009998,134.82074,11.89,4.49,17.92,1.75,13.95,58.23,88.239998,53.866188,98.933052,196.566284,84.508804,47.924278,15.87833,12.3,30.684837,15.79,27.004999,9.786266,42.900002,17.41,32.68,21.85,31.209999,13.09,43.779999,5.242179
"408",51.279999,16.639999,57.360001,216.289993,8.93,0.1,77.559998,23,45.25,134.206192,11.42,4.23,17.01,1.74,13.76,58.220001,87.080002,53.554882,97.665878,199.177948,84.407303,47.505974,15.655375,12.9,29.768293,15.31,26.415001,9.667885,42.720001,16.99,30.01,22.16,31.49,13.22,43.439999,5.25207
"409",51.419998,16.52,57.689999,215.429993,8.88,0.148,76.559998,22.690001,44.869999,133.948456,11.15,4.25,15.92,1.9,13.35,58.57,88.400002,54.120899,97.384285,198.238525,85.071709,47.620056,15.936494,15.7,30.080311,15,27.025,9.253547,43.290001,17.27,30.49,22.25,31.65,13.6,43.939999,5.311415
"410",51.34,16.450001,57.560001,214.759995,8.94,0.144,77.779999,22.66,45.380001,134.186356,10.78,4.35,14.78,1.74,16.950001,60.18,87.800003,55.026531,98.031952,202.84758,84.924057,49.141159,15.752312,19.049999,29.641535,16.02,33.5,9.115433,44.650002,17.82,31.26,22.219999,32.23,13.91,45.709999,5.311415
"411",51.959999,16.73,59.939999,215.449997,9.11,0.144,80.830002,23.17,47.919998,132.025421,10.3,4.33,14.5,1.87,17.16,57.110001,87.400002,54.319008,97.806671,201.350372,84.398071,48.380608,15.557357,23.4,29.183264,15.77,33.040001,9.16476,44.389999,17.99,32.880001,22.5,32.279999,14.13,46.080002,5.301525
"412",52.439999,16.92,59.990002,223.679993,8.91,0.14,82.07,23.610001,50.599998,129.695969,9.93,4.03,13.39,1.91,16.83,57.900002,86.160004,54.035995,99.768448,202.03537,83.13385,48.912998,15.128458,24,29.330307,15.5,32.630001,9.075973,44.380001,17.709999,34.119999,22.16,32.360001,13.81,44.959999,5.410324
"413",51.950001,16.809999,59.900002,229.479996,8.62,0.14,81.389999,23.530001,51.740002,128.575836,9.41,3.72,14.25,1.81,15.84,57.990002,86.629997,53.620914,99.552551,196.809799,82.4879,48.960533,15.703573,26.85,30.438036,15.88,32.715,9.263412,45.669998,18.68,35.459999,22.799999,33.299999,14.79,48.029999,5.311415
"414",52.810001,17.389999,62.279999,242.759995,8.83,0.14,84.32,24.51,53.73,128.734436,9.34,7.23,14.05,1.83,17.73,58.580002,88.139999,53.253006,98.566978,196.61409,81.583572,48.095402,16.083735,24.85,29.67341,15.39,35.064999,9.24368,47.740002,20.440001,36.689999,22.469999,32.939999,14.73,49.700001,5.489451
"415",54.790001,18.49,63.610001,247.440002,8.27,0.1,88.400002,26.4,56.049999,124.898285,9.06,5.38,13.31,1.87,20.48,59.470001,88.720001,53.234135,100.491196,196.379227,81.122185,48.076389,15.966761,19.4,28.869574,14.91,31.870001,9.20422,48.34,20.66,38.34,24.209999,37.93,15.54,50.610001,5.439997
"416",56.720001,19.15,66.519997,244.600006,8.4,0.08,89.260002,26.639999,59.889999,124.759521,8.8,4.83,11.9,1.68,19.16,58.849998,88.120003,53.451107,99.749672,198.140656,79.821053,46.878517,17.068254,21.450001,29.47735,15.16,33.025002,9.43112,49.599998,21.82,36.759998,24.01,36.84,15.48,54.959999,5.47956
"417",59.290001,19.139999,67.449997,256.970001,8.79,0.088,93.370003,27.68,59.369999,124.253975,9.09,5,18.440001,1.73,18.889999,60.59,90.160004,53.168098,102.021194,200.136932,80.679237,47.629562,16.6686,20.15,28.379425,14.64,30.129999,9.066108,48.25,20.860001,35.450001,23.110001,34.759998,14.78,51.779999,5.25207
"418",58.310001,18.49,65.559998,248.710007,8.16,0.03,90.550003,26.559999,55.790001,119.932098,8.82,4.78,21.530001,1.63,18.08,58.900002,87.889999,52.073795,100.744637,199.45195,80.014832,47.396992,16.415155,18.950001,27.928492,14.55,30.665001,9.214086,47.939999,20.940001,35.880001,22.6,34,14.88,52.68,5.212506
"419",58.130001,18.43,65.019997,252.190002,7.76,0.03,91.669998,26.82,56.369999,120.199738,8.62,4.36,16.709999,1.49,18.82,58.189999,88.330002,51.319103,101.129471,200.499008,79.276604,46.883385,17.272953,22.549999,28.693117,15.91,34,9.51004,48.060001,21.18,36.139999,23.27,34.560001,15.58,53.310001,5.430106
"420",58.060001,18.48,64.830002,252.190002,7.63,0.035,93.529999,26.5,56.619999,126.67263,9.15,4.68,18.950001,1.55,23.59,60.59,91.660004,51.941723,101.758377,202.045135,80.697693,46.602352,16.561375,21.85,28.02652,15.68,32.764999,9.421254,48.23,21.440001,36.34,22.83,33.689999,15.73,53.209999,5.212506
"421",57.810001,18.459999,65.419998,252.190002,7.34,0.035,93.919998,26.09,55.75,124.025986,9.17,4.65,16.190001,1.4,22.719999,59.529999,89.379997,52.073795,101.232719,199.765091,81.362099,46.253494,16.366417,21.549999,27.703024,15.28,32.720001,9.381793,48.349998,22.17,35.939999,23.129999,35.380001,15.7,54.57,5.123488
"422",57.82,19.120001,65.959999,250.559998,7.31,0.077,93.510002,27.059999,56.349998,120.992737,8.51,4.21,16.92,1.4,20.26,60.66,87.389999,50.847424,100.162666,197.670944,80.799202,45.701122,15.801049,17.75,27.575586,14.32,26.93,8.967455,46.959999,21.24,34.860001,23.51,35.299999,15.24,52.049999,5.093816
"423",56.080002,18.82,64.620003,244.029999,6.91,0.077,89.529999,26.129999,55.029999,119.079613,8.07,3.73,15.3,1.23,15.62,58.639999,85.129997,50.564407,99.167702,196.242218,80.144608,45.768959,16.103231,17.5,27.89908,14.3,26.795,9.056242,46.209999,20.450001,34.419998,23.379999,33.93,15.18,50.52,5.054252
"424",56.919998,18.629999,64.889999,244.070007,7.24,0.077,89.290001,26.610001,55.330002,120.358337,7.6,3.71,14.78,1.27,16.040001,59.139999,86.949997,51.120995,100.15329,202.485504,80.634117,46.573284,16.551626,19.85,27.114851,13.83,26.370001,9.036512,47.880001,21.469999,36.939999,22.5,32.439999,15.41,54.060001,4.826761
"425",60.549999,20.459999,67.989998,258.170013,6.8,0.077,92.129997,27.91,58.32,115.342575,7.62,3.59,18.85,1.24,13.76,61.91,85.919998,50.592712,99.59948,202.593155,80.365372,46.699261,17.039009,21,28.02652,14.75,28.575001,9.559367,47.619999,21.6,37.259998,22.299999,33.330002,15.8,53.43,4.895997
"426",58.93,20.25,66.889999,258.209991,6.84,0.077,91.410004,27.299999,58.080002,120.031227,8.62,4.01,17.9,1.3,15.81,61.889999,86.849998,51.771919,100.237762,201.692856,80.183006,47.745853,17.12674,19.950001,28.134354,15.39,29.639999,9.835592,47.799999,21.75,36.450001,22.85,33.389999,16.4,53.919998,4.92567
"427",58.509998,19.9,66.389999,250.979996,7.54,0.077,90.220001,27.27,57.470001,118.930931,9.2,4.05,30.280001,1.31,16.190001,63.75,88.32,53.356773,101.37352,201.047028,80.806885,48.269146,17.604378,20.15,29.369518,15.91,30.795,10.121683,48.32,22.15,36.509998,23.440001,35.759998,16.27,54.060001,5.024579
"428",58.470001,19.43,65.690002,251.130005,8.32,0.077,91.019997,26.709999,57.689999,120.893616,9.53,4.37,25.219999,1.47,19.51,64.230003,92.050003,53.564312,101.251495,200.812164,81.334778,47.16441,17.828575,19.5,28.791149,15.93,31.875,9.96384,49.830002,23.370001,38.619999,23.75,36.18,15.62,56.290001,5.133379
"429",61.029999,20.43,68.019997,253.710007,8.32,0.0595,91.580002,27.85,60,119.971741,9.77,4.4,27.879999,1.41,22.120001,64.110001,92.93,53.168098,101.580025,203.620651,80.74929,46.922142,18.462179,19.35,29.124445,16.41,32.759998,10.062491,50.990002,25.17,39.310001,25.5,39.400002,15.87,60.939999,5.212506
"430",62.099998,21.639999,71.980003,268.809998,8.64,0.069,90.620003,29.059999,60.860001,122.905861,9.53,4.47,28.9,1.45,22.219999,62.459999,93.120003,52.998295,103.494858,185.106125,81.862679,47.261318,18.744862,18,28.898979,16.08,32.130001,9.983569,49.389999,24.469999,38.029999,25.969999,39.509998,15.72,59.810001,5.202615
"431",60.540001,20.74,70.599998,256.970001,8.11,0.069,90.510002,27.83,57.889999,124.472038,8.75,4.02,26.700001,1.53,18.940001,61.700001,93.480003,53.234135,104.039261,186.808838,82.553749,48.50172,18.013783,19.6,28.624498,16.030001,32.279999,10.101953,50.439999,25.16,39.740002,25.49,38.57,16,62.450001,5.271852
"432",61.77,21.18,73.199997,262.630005,8.34,0.069,91.389999,28.51,58.98,123.669136,8.48,4.32,27.440001,1.51,21.969999,60.459999,92.5,53.102066,98.595139,182.72821,82.198616,48.521107,17.155983,18.049999,28.261789,15.29,31,9.835592,49.18,24.700001,38.639999,25.780001,38.82,15.05,60.82,5.064142
"433",60.939999,20.700001,70.589996,255.690002,7.73,0.026,88.25,28.370001,58.619999,119.47612,8.04,4,25.51,1.53,23.84,59.580002,90.830002,52.828487,97.403046,179.98819,81.757103,47.804001,17.409422,18.65,28.12455,15.21,32.299999,10.111816,49,24.969999,39.73,25.27,38.459999,14.72,60.77,5.083924
"434",61.049999,21,70.779999,257.73999,7.81,0.051,89.860001,28.040001,57.970001,118.940842,8.32,4.1,25.5,1.65,28.809999,58.25,89.459999,53.856758,97.074524,180.340485,82.486565,47.68771,17.292448,18.15,28.12455,15.46,33.014999,10.318986,47.970001,23.83,37.400002,25.49,38.73,14.71,58.330002,5.064142
"435",59.459999,19.200001,68.559998,247.960007,7.56,0.051,85.18,26.889999,55.830002,122.311119,8.24,4.51,23.799999,1.52,27.629999,56.939999,87.800003,54.15863,99.402367,181.857269,83.033653,49.61615,16.171465,16.700001,27.644207,15,29.805,9.973705,45.639999,22.27,35.73,24.23,37.75,14.07,54.360001,5.103706
"436",57.619999,19.25,65.660004,241.490005,7.35,0.051,82.080002,25.719999,53.619999,121.468552,8.09,3.99,20.75,1.47,26.25,54.73,85.300003,53.639782,98.407402,179.743546,82.793701,47.871834,15.693826,15.2,26.595295,15,31.865,9.273276,45.610001,21.809999,34.73,23.02,35.27,13.64,53.830002,4.945452
"437",57.700001,18.790001,65.419998,234.699997,7.35,0.051,79.309998,25.02,51.880001,119.039963,7.65,3.73,16.42,1.31,23.049999,54.389999,85.529999,52.696419,96.736618,176.308777,82.563339,47.280704,16.200708,16.5,26.291405,14.62,31.620001,9.18449,47.009998,22.77,36.869999,23.1,35.799999,14.04,56.049999,4.826761
"438",59.91,19.639999,67.75,247.009995,7.42,0.048,82.059998,26.059999,53.82,119.535583,8.1,3.93,25.799999,1.32,26.32,54.59,85.379997,53.875622,97.506302,179.166214,83.705528,48.162552,16.912289,16.5,26.928593,15.22,33.98,9.460715,47.66,22.93,36.990002,24.030001,36.450001,13.96,56.830002,4.975125
"439",61.290001,19.690001,68.32,250.470001,7.26,0.048,80.169998,26.76,55.23,120.150177,8.31,3.93,21.129999,1.32,22.84,55.650002,90.82,53.894493,99.47747,181.338638,83.897491,49.073471,15.781556,17.200001,26.360025,15.38,32.705002,9.135164,47.32,22.91,36.470001,24.059999,37.169998,13.6,56.200001,4.994906
"440",60.959999,19.59,67.5,241.199997,7.1,0.048,77.220001,26.33,53.540001,120.32859,7.96,3.75,21.200001,1.26,20.639999,55.009998,88.839996,53.658649,100.18145,182.346558,83.839897,49.238213,16.103231,17.5,26.183575,15.5,33.790001,9.125299,48.900002,24.120001,37.619999,23.83,36.529999,14.17,58.209999,5.044361
"441",61.91,20.57,69.940002,247.580002,7.76,0.048,80.75,27.07,55.599998,118.851624,8.05,3.88,22.85,1.24,22.02,55.419998,89.559998,53.526581,100.237762,181.524536,83.523155,48.424198,16.259193,19.5,26.448252,15.97,35.52,9.480445,48.279999,23.9,36.900002,23.4,36.700001,14.26,57.540001,5.03447
"442",61.060001,20.34,69.209999,244.059998,7.65,0.048,80.790001,26.67,54.48,121.081947,7.87,4.06,22.49,1.28,25.440001,54.970001,90.389999,53.800152,101.580025,182.816269,82.045044,48.181931,16.746582,19.85,27.163862,16.58,38.560001,9.608691,48.830002,23.860001,37.360001,23.559999,36.529999,14.69,57.82,5.083924
"443",61.299999,20.370001,69.489998,244.75,7.6,0.048,80.919998,26.809999,55.07,121.924515,8.29,4.15,23.200001,1.33,24.85,56,91.360001,54.903893,101.861618,181.270157,82.620934,47.99781,16.90254,21.700001,27.732433,17.08,41.744999,9.667885,50.25,24.23,37.490002,23.690001,36.84,14.76,59.290001,5.093816
"444",62.970001,21.17,71.089996,250.110001,8.01,0.048,80.650002,26.969999,55.080002,124.799164,8.34,4.12,23.059999,1.42,27.940001,56.799999,92.730003,55.752922,99.62764,180.927628,83.763115,47.99781,16.883047,20.1,27.879477,18.290001,41.974998,9.579097,51.650002,24.059999,38.290001,23.49,36.75,15.14,59.48,5.172943
"445",64.099998,21.25,73.739998,251.929993,8.07,0.04395,82.449997,27.040001,55.93,125.106453,8.31,4.09,22.68,1.39,28.120001,56.939999,90.519997,55.168037,98.914276,178.882446,82.889687,47.697399,17.80908,19.9,28.918585,19.33,41.685001,9.45085,50.200001,23.93,37.529999,23.52,36.68,14.91,59.57,5.153161
"446",63.52,21.049999,72.360001,250.529999,7.97,0.03885,80.379997,26.33,54.029999,126.781677,8.03,3.95,21.440001,1.44,28.940001,55.279999,88.529999,55.564251,98.754707,178.41272,82.8321,46.922142,17.984541,20.5,29.898876,19.360001,40.5,9.559367,49.810001,23.65,37.669998,24.030001,37.349998,15.57,59.43,5.074034
"447",63.459999,21.09,72.690002,251.009995,8.4,0.0489,81.309998,26.25,53.560001,129.220184,7.94,4.07,21.52,1.37,30.57,56.290001,89.120003,56.828362,99.590096,178.696487,83.494362,47.968739,17.80908,20.049999,30.330206,19,40.639999,9.391659,49.27,23.540001,37.23,23.860001,36.549999,15.72,58.43,5.004797
"448",63.419998,21.059999,72.629997,252.820007,8.28,0.0489,80.739998,26.08,54,131.837067,7.91,3.94,20.290001,1.31,29.27,56,89.43,57.167969,100.941742,180.536224,84.031868,48.395123,18.140503,20.4,30.192963,17.83,37.529999,8.819477,48.82,22.91,36.009998,23.57,35.75,15.62,56.16,4.965233
"449",62.66,20.5,71.300003,249.300003,8.12,0.0489,80.919998,25.49,53.029999,130.092484,7.25,3.76,19.09,1.24,26.23,55.02,89.089996,56.49818,101.608177,177.923431,83.830299,47.891212,18.043024,20,30.692913,17.74,34.360001,8.927995,48.259998,22.559999,37.040001,23.219999,35.34,15.71,56.66,4.985015
"450",63.23,20.77,70.220001,248.309998,8.13,0.0489,82.68,25.48,52.970001,133.254578,7.29,3.79,19.4,1.25,25.82,55.189999,88.349998,57.035896,101.580025,178.61821,83.129639,47.668324,18.091763,17.35,30.389021,17.360001,33.240002,8.93786,48.169998,22.370001,37.279999,23.09,35.400002,15.38,56.919998,4.955343
"451",63.029999,20.83,70.57,248.75,8.09,0.04825,81.389999,25.43,53.009998,130.875549,7.36,3.65,19.41,1.25,25.799999,55.66,88.489998,56.451012,100.610962,179.078156,83.264008,48.298218,17.955297,18.85,30.496855,16.93,32.119999,9.026646,46.82,22.129999,37.16,22.93,35.830002,15.87,56.119999,5.192725
"452",62.939999,20.690001,69.43,249.25,8.19,0.048,82.059998,25.25,52.560001,133.323959,7.26,3.21,19.18,1.14,23.16,56.720001,89.93,57.281174,101.551521,181.935547,83.695923,49.257599,17.994287,17.5,30.41843,17.75,30.85,9.411389,46.639999,22.030001,36.849998,23.209999,36,15.57,55.869999,5.370761
"453",62.389999,20.299999,69.330002,244.080002,8.15,0.045,82.050003,25.02,52.029999,132.986954,7.42,3.28,18.950001,1.1,22.93,56.529999,89.400002,57.384949,102.520576,185.194199,84.482971,49.17038,17.409422,16.200001,29.320503,17.58,29.26,9.115433,46.150002,21.549999,36.119999,23.129999,36.349998,15.11,54.990002,5.36087
"454",62.029999,20.190001,68.769997,243.410004,8.36,0.045,80.110001,24.690001,50.82,133.66098,7.36,3.12,18.700001,1.12,22.15,56.200001,88.870003,57.196274,103.185616,185.575836,84.828506,50.032848,16.824562,15.9,29.163658,17.4,28,8.799747,44.450001,20.370001,34.669998,23.02,35.759998,14.44,50.299999,5.341088
"455",59.849998,19.290001,66.900002,231.470001,7.94,0.045,75.959999,23.969999,48.57,131.946136,7.11,3.03,18.01,1.14,20.58,55.689999,87.669998,56.507614,103.584633,186.52507,84.300613,50.653046,17.116991,15.45,29.506762,17.91,29.83,8.95759,45.700001,21.01,36.02,22.809999,35.619999,14.97,51.860001,5.232288
"456",62.040001,19.91,68.830002,239.449997,8.16,0.045,77.230003,24.780001,50.84,132.332718,7.36,3.2,19.370001,1.19,22.870001,55.880001,88.800003,57.224571,105.266235,186.857742,85.09726,51.467064,16.756329,14.5,29.40873,17.82,29.299999,8.95759,44.650002,20.07,35.459999,22.84,35.439999,14.99,51.029999,5.232288
